reference_id,deposit_status,assigned,recieved_at,university,i20_status,created_at,modified_at
1338983,Yes,"Naresh Dama, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1339110,Yes,"Mounika Bhuvana Maheswari Krishnamurthy, Madeline Schurman",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1339117,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1339178,Yes,"Mounika Bhuvana Maheswari Krishnamurthy, Cheng Zhang",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1339237,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1339270,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1339595,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1340138,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1340371,Yes,"Mounika Bhuvana Maheswari Krishnamurthy, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1341137,Yes,"Naresh Dama, Susan Imbeah, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1341276,Yes,"Naresh Dama, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1341284,Yes,"Alexander Mikhailov, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1341545,Yes,"Naresh Dama, Catherine Donahue, Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1341643,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1341705,Yes,"Catherine Donahue, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1341727,Yes,"Naresh Dama, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1341753,Yes,"Naresh Dama, Cheng Zhang",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1342145,Yes,"Naresh Dama, Cheng Zhang",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1342211,Yes,Naresh Dama,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1342619,Yes,"Brooke Armstrong, Palak Joshi, Anna Kluemke, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1342888,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1342949,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1343332,Yes,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1343361,Yes,"Naresh Dama, Palak Joshi, Fnu Mounika",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1343568,Yes,"Aaron Greenberg, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1343846,No,"Aaron Greenberg, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1343861,Yes,"Naresh Dama, Catherine Donahue",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1343939,Yes,"Yewon Kim, Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1344595,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1344832,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1344960,Yes,"Naresh Dama, Anna Kluemke, Mounika Bhuvana Maheswari Krishnamurthy, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1349517,Yes,"Catherine Donahue, Mounika Bhuvana Maheswari Krishnamurthy",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1349550,Yes,"Catherine Donahue, Mounika Bhuvana Maheswari Krishnamurthy",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1349553,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1349874,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1350331,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1350337,Yes,"Rebecca Bahan, Catherine Donahue, Jim House, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1350353,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1350466,Yes,"Catherine Donahue, Mounika Bhuvana Maheswari Krishnamurthy",2025-04-14,Saint Louis University,Yes,2025-04-14,2025-04-14
1350482,No,Fnu Mounika,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1350507,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1350611,No,"Aaron Greenberg, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1350636,Yes,"Naresh Dama, Catherine Donahue, Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1350714,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1350802,Yes,"Catherine Donahue, Jorge Jesus Pena Cevallos, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1350924,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1351046,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1351049,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1351144,No,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1351235,No,Catherine Donahue,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1351243,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1351371,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1351421,Yes,"Susan Imbeah, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1351458,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1351479,Yes,"Naresh Dama, Catherine Donahue",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1351499,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1351904,Yes,"Palak Joshi, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1352021,Yes,"Susan Imbeah, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1352031,Yes,"Aaron Greenberg, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1352109,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1352193,Yes,"Rebecca Bahan, Naresh Dama, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1352206,Yes,"Catherine Donahue, Jorge Jesus Pena Cevallos",2025-04-14,Saint Louis University,Yes,2025-04-14,2025-04-14
1352215,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1352247,No,Fnu Mounika,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1352421,Yes,"Naresh Dama, Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1352425,Yes,"Palak Joshi, Anna Kluemke",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1352890,Yes,"Naresh Dama, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1352977,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1353186,Yes,"Rebecca Bahan, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1353216,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1353267,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1353286,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1353410,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1353726,Yes,"Victoria Dieckman, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1353895,Yes,"Naresh Dama, Catherine Donahue, Mounika Bhuvana Maheswari Krishnamurthy, Alexander Mikhailov, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1354358,Yes,"Naresh Dama, Cheng Zhang",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1354599,Yes,"Naresh Dama, Catherine Donahue",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1354624,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1354648,Yes,"Alexander Mikhailov, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1354677,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1355166,Yes,"Rebecca Bahan, Naresh Dama, Aaron Greenberg",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1355211,Yes,"Mounika Bhuvana Maheswari Krishnamurthy, Cheng Zhang",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1355537,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1355739,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1355746,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1356010,Yes,"Alexander Mikhailov, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1356070,Yes,"Anna Kluemke, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1356087,Yes,"Naresh Dama, Madeline Schurman",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1356115,Yes,"John Ampomah, Catherine Donahue, Mounika Bhuvana Maheswari Krishnamurthy, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1356760,Yes,"Naresh Dama, Madeline Schurman",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1356764,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1356781,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1356800,Yes,"Catherine Donahue, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1356867,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1356915,Yes,Ryan Stoeckel,2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1356931,No,"Victoria Dieckman, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1356932,Yes,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1356969,No,"Susan Imbeah, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1357001,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1357025,Yes,"Naresh Dama, Catherine Donahue",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1357031,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1357035,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1357062,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1357065,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1357072,No,"Naresh Dama, Madeline Schurman",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1357076,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1357079,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1357090,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1357100,Yes,"Catherine Donahue, Palak Joshi, Lavanya Thulasigam",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1357103,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1357127,Yes,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1357149,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1357187,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1357244,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1357252,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1357814,No,"Catherine Donahue, Mounika Bhuvana Maheswari Krishnamurthy",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1357817,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1357870,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1357905,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1357927,Yes,"Alexander Mikhailov, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1357928,Yes,"Naresh Dama, Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1357964,Yes,"Rebecca Bahan, Jim House, Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1358167,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1358170,Yes,"Anna Kluemke, Mounika Bhuvana Maheswari Krishnamurthy, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1358178,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1358279,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1358353,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1358354,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1358360,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1358886,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1358895,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1358906,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1358917,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1358923,Yes,"Catherine Donahue, Mounika Bhuvana Maheswari Krishnamurthy",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1358932,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1358942,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1358954,Yes,"Palak Joshi, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1358999,Yes,"Anna Kluemke, Mounika Bhuvana Maheswari Krishnamurthy",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1359075,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1359276,Yes,Alexander Mikhailov,2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1359288,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1359327,No,"Naresh Dama, Fnu Mounika",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1359352,Yes,"Alexander Mikhailov, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1359508,Yes,"Mounika Bhuvana Maheswari Krishnamurthy, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1359519,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1359756,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1359868,Yes,"Aaron Greenberg, Madeline Schurman, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1360012,Yes,"Naresh Dama, Catherine Donahue, Mounika Bhuvana Maheswari Krishnamurthy, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1360018,Yes,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1360026,Yes,Palak Joshi,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1360048,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1360164,Yes,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1360199,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1360587,Yes,"Mounika Bhuvana Maheswari Krishnamurthy, Alexander Mikhailov",2025-04-14,Saint Louis University,Yes,2025-04-14,2025-04-14
1360604,No,Catherine Donahue,2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1360607,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1360616,No,"Catherine Donahue, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1360824,No,"Aaron Greenberg, Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1360841,Yes,"Mounika Bhuvana Maheswari Krishnamurthy, Madeline Schurman",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1361011,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1361199,Yes,"Naresh Dama, Cheng Zhang",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1361459,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1361473,Yes,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1361493,Yes,"Naresh Dama, Victoria Dieckman, Catherine Donahue",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1361795,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1361894,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1362011,Yes,"Catherine Donahue, Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1362260,No,"Rebecca Bahan, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1362274,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1362287,Yes,"Naresh Dama, Catherine Donahue, Mounika Bhuvana Maheswari Krishnamurthy",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1362532,Yes,"Naresh Dama, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1362540,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1362565,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1362576,No,"Catherine Donahue, Fnu Mounika",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1363124,Yes,"Naresh Dama, Aaron Greenberg, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1363135,Yes,"Naresh Dama, Alexander Mikhailov, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1363172,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1363187,No,"Catherine Donahue, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1363211,Yes,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1363225,Yes,"Aliia Raitova, Prince Tetteh",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1363242,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1363626,Yes,"Naresh Dama, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1363638,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1363735,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1363739,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1363741,Yes,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1364195,Yes,"Susan Imbeah, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1364300,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1364314,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1364573,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1364778,Yes,"Catherine Donahue, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1364790,Yes,"Naresh Dama, Catherine Donahue",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1365173,No,"Mounika Bhuvana Maheswari Krishnamurthy, Madeline Schurman",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1365294,Yes,"Naresh Dama, Catherine Donahue, Mounika Bhuvana Maheswari Krishnamurthy",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1365410,No,"Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1365496,Yes,"Naresh Dama, Mounika Bhuvana Maheswari Krishnamurthy, Cheng Zhang",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1365617,Yes,"Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1365812,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1365818,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1365819,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1365839,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1365843,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1365991,Yes,"Anna Kluemke, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1366010,No,"Catherine Donahue, Jorge Jesus Pena Cevallos",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1366013,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1366199,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1366302,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1366307,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1366458,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
